timestamp,x,y,label,session_id
1694350588.2414412,854,348,start,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.2514439,854,348,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.2534442,854,348,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.2604456,854,349,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.2694473,854,349,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.2764492,855,350,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.2814507,856,351,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.2854514,856,351,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.2864518,856,351,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.2894518,857,351,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.292453,857,352,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.2934535,857,352,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.296454,858,352,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.297454,858,352,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.2994545,858,352,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3024552,858,353,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.303456,859,353,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.306456,860,353,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3084564,860,353,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3104568,861,353,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3134582,861,353,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3144577,861,354,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3154585,862,354,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3184595,862,354,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3204594,862,355,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3214598,863,355,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.32346,864,355,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.327461,864,355,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3284607,865,355,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.329461,865,355,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3314614,865,355,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3334622,866,356,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3354623,866,356,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3374624,867,356,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3384633,867,356,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3394637,867,356,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3404636,868,356,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3424642,869,357,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3434641,869,357,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3454652,870,357,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.346465,870,357,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3474655,871,357,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3484662,871,358,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3494656,872,358,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3504658,873,358,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3514657,873,359,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3534663,874,359,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.354467,874,359,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.355467,876,360,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3564675,876,360,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3574674,877,360,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3584676,877,360,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3594677,878,361,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.36047,879,362,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.361468,880,362,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3624692,880,362,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.363469,881,363,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3644688,882,363,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3654692,883,363,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3664691,884,364,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3674693,885,364,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3684695,886,364,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3694696,888,365,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.37047,889,366,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.37147,890,366,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3724704,891,367,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3734708,892,367,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.374471,893,368,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3754716,894,368,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3764713,895,369,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3774717,897,370,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.378472,897,370,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3794725,898,370,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3804724,900,371,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.381473,901,372,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3824737,903,372,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.383474,903,373,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3844771,904,373,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3854737,906,374,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3864763,907,375,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3874767,908,375,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.388475,910,375,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3894744,912,377,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.390475,913,378,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3914752,915,378,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3924751,916,379,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3934755,917,380,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3944757,918,380,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3954759,919,381,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3964763,921,382,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3974767,922,382,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.3984766,923,383,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.399477,925,383,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4004772,926,384,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4014773,927,384,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.402478,928,385,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4034784,931,387,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4044795,932,387,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4054782,933,388,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4064786,934,389,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4074783,936,389,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4084792,937,390,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4094808,938,391,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4104805,940,391,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4114804,941,392,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4124796,942,393,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.41348,943,393,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4144804,944,394,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4154806,946,395,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4164805,948,396,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.417481,950,398,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.418481,952,398,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4194834,953,399,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4204814,955,400,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4214826,957,401,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4224825,957,401,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4234827,958,402,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4244823,961,403,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4254825,962,404,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4264827,964,406,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4274833,966,406,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.428483,967,407,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4294846,968,408,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4304843,973,410,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4314842,973,410,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4324844,975,412,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4334846,977,412,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4344845,981,415,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4354851,983,416,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.436485,986,418,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.437486,988,419,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.438486,989,419,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4394858,991,421,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.440486,996,423,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4414864,999,425,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4424865,1000,426,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4434867,1003,427,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.444487,1007,429,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.445487,1010,431,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4464872,1013,432,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4474876,1017,434,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4484878,1020,436,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4494886,1024,437,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4504886,1028,439,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4514887,1031,441,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4524894,1034,442,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4534903,1038,444,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4544897,1041,445,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4554896,1045,448,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4564912,1048,448,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4574902,1056,452,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4584906,1061,453,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4594908,1065,455,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4604905,1067,456,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4614909,1076,459,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4624908,1080,461,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4634914,1083,462,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4644918,1092,465,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4654918,1096,467,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4664917,1099,467,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4674923,1108,471,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4684923,1112,472,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4694927,1115,473,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4704924,1125,476,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4714928,1134,480,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4724932,1139,481,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4734936,1141,482,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4744935,1149,485,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4754937,1159,488,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4764938,1164,489,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.477494,1166,490,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4784942,1175,493,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4794943,1183,495,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4804955,1189,497,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4814954,1191,497,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4824955,1198,499,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4834957,1209,503,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.484496,1218,505,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4854972,1225,507,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4864967,1231,509,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4874985,1239,511,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4884973,1241,511,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.489498,1248,513,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4904974,1259,517,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4914982,1264,517,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4924982,1272,519,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4934976,1275,520,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4944983,1283,522,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4954984,1293,524,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4964993,1301,526,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.4974985,1308,529,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.498499,1310,529,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.499499,1318,531,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5004992,1327,533,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5015,1337,535,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5025,1341,537,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5035002,1344,538,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5045013,1353,540,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5055017,1362,542,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5065012,1372,544,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5075011,1376,545,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.508501,1379,546,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5095022,1388,548,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5105028,1399,551,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.511502,1407,553,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.512502,1413,555,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5135067,1415,555,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5155125,1422,558,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5165029,1438,562,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.517503,1439,563,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5185032,1448,565,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5195038,1457,567,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.520504,1464,569,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.521504,1465,569,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.522504,1477,572,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5235045,1481,574,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5245047,1487,576,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5255053,1490,577,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5265055,1497,579,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5275073,1503,581,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5285053,1506,582,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5295055,1514,584,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5305057,1520,586,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5315058,1522,586,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5325065,1530,588,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5335064,1535,590,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5345078,1539,592,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5355077,1548,595,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5365076,1554,596,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5375073,1558,598,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5385077,1560,598,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5395083,1569,601,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5405092,1571,601,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5415084,1575,603,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5425093,1581,604,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5435095,1585,606,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5445094,1591,608,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.54551,1592,608,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5465097,1596,609,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5475104,1599,610,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5485106,1604,612,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.549511,1607,612,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5505118,1610,613,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5515108,1613,615,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.552511,1622,617,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5535154,1625,618,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5545115,1629,619,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5555115,1631,619,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5565116,1634,620,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5575123,1637,621,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5585132,1640,622,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5595126,1641,622,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5605133,1644,623,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5615132,1651,625,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.562513,1653,625,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5635135,1655,626,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5645144,1659,627,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.565514,1662,628,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5665145,1665,628,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5675142,1666,628,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.568515,1668,629,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5695145,1671,630,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5705147,1673,631,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5715153,1675,631,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5725152,1677,631,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.573516,1679,631,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5745163,1681,632,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5755162,1683,632,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5765164,1686,633,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5775166,1687,633,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5785167,1689,633,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5795166,1691,633,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5805173,1692,633,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5815172,1693,634,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5825179,1695,634,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.583518,1696,634,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.584518,1697,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5855186,1699,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.586519,1700,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5885189,1701,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5895193,1702,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.59052,1704,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.59152,1705,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5925202,1706,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5935235,1707,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5945203,1707,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5955205,1709,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5965207,1709,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.597521,1710,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5985212,1710,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.5995216,1711,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.6005216,1712,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.601522,1713,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.6025229,1713,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.6035223,1714,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.6045227,1714,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.605523,1715,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.606523,1715,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.6075234,1716,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.6085236,1717,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.609524,1718,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.6115298,1718,635,path,bb87c022-1f47-4b93-b78b-131265412d52
1694350588.6125243,1719,635,path,bb87c022-1f47-4b93-b78b-131265412d52
